,record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_today_months,dog_sex,dog_spayed,dog_sex_month,dog_weight,q02_main_1,q02_main_2,q02_main_3,q02_main_4,q02_main_5,q02_main_6,q02_main_7,q02_main_8,q02_main_9,q02_main_10,q02_main_12,q02_main_13,q03_form_5,q03_severity,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,final_word,owner_id,dw_orig,fluoxetine_day_dose,sertraline_day_dose,paroxetine_day_dose,citalopram_day_dose,escitalopram_day_dose,clomipramine_day_dose,trazadone_day_dose,buspirone_day_dose,valium_day_dose,clonidine_day_dose,acepromazine_day_dose,diphenhydramine_day_dose,fluoxetine_day_freq,sertraline_day_freq,paroxetine_day_freq,citalopram_day_freq,escitalopram_day_freq,clomipramine_day_freq,trazadone_day_freq,buspirone_day_freq,valium_day_freq,clonidine_day_freq,acepromazine_day_freq,diphenhydramine_day_freq,fluoxetine_daily_dose,sertraline_daily_dose,paroxetine_daily_dose,citalopram_daily_dose,escitalopram_daily_dose,clomipramine_daily_dose,trazadone_daily_dose,buspirone_daily_dose,valium_daily_dose,clonidine_daily_dose,acepromazine_daily_dose,diphenhydramine_daily_dose,agg_conf,agg_idh,agg_ext_ppl,agg_ext_dog,agg_pred,agg_avg
10,59,Nala,0.0,,,,1.0,Staffordshire Bull Terrier,4.0,,120.0,2.0,1.0,,23.586784,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,0,1,1,2,,0,0,0,0,0,0,,1.0,4.0,1.0,0.0,i don't remember but they did have specific titles,1.0,2.0,1.0,0,0,0,0,1,I do not remember specific titles,8.0,I took the advice of vrious trainers and applied it to my own gut feeling and Nala's personality,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,,,,,7.0,7.0,7.0,7.0,,,,,,53,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,7.0,,7.0
11,64,Regan,0.0,,,,1.0,Cockapoo-cocker spaniel and poodle,4.0,36.0,120.0,2.0,1.0,,8.164656,1,0,0,0,1,0,0,1,0,0,0,0,0,,1.0,1,0,0,1,0.0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,7.0,,,,,,,2.0,,,,1.0,58,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,2.0,,,4.5
12,71,Rooney,1.0,1.0,144.0,,,,4.0,18.0,84.0,1.0,1.0,18.0,13.154168,1,0,0,0,1,1,0,0,0,1,0,1,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,1.0,3.0,1.0,2.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,,,,,,5.0,7.0,,,,,,1.0,65,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0
13,75,Matilda,0.0,,,,1.0,English Pointer/Aust. Cattle Dog,4.0,18.0,30.0,2.0,1.0,18.0,23.314628799999998,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,1,0,0,0,0,,6.0,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7.0,,,,,,,,1.0,69,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,7.0
14,94,Gypsy,1.0,1.0,144.0,,,,5.0,12.0,108.0,2.0,1.0,12.0,10.886208,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,1,1,1,3,1.0,0,0,0,0,0,1,Generalized Anxiety Disorder,1.0,5.0,1.0,2.0,,1.0,3.0,1.0,0,0,1,1,0,,5.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,10,1,0.0,3.0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,3.0,,5.0,6.0,,,,,1.0,87,24,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.9185935084099073,,,,,,,,,,,,,3.0,,5.5,,4.666666666666667
15,99,Deagan,1.0,0.0,,Large Munsterlander,,,5.0,2.0,60.0,1.0,1.0,11.0,34.0194,1,1,0,0,1,0,1,0,0,0,0,1,0,,1.0,1,0,1,2,0.0,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,0,0,0,0,1,"DVM and behavior consultant were the same person, she also has PhD",8.0,DVM who is behavior consultant,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,35,1,0.0,3.0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,7.0,,,,,,,,,,,,92,75,35.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0288247294190962,,,,,,,,,,,,7.0,,,,,7.0
16,106,Jack,1.0,1.0,,,,,,2.0,84.0,1.0,1.0,5.0,22.6796,1,1,1,0,0,1,0,0,0,0,0,0,0,,1.0,0,1,1,2,,0,0,0,0,0,0,,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1,0,0,0,0,,3.0,,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,5.0,,,3.0,,,,,,1.0,98,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,4.0
17,107,Baloo,0.0,,,,0.0,,9.0,0.5,120.0,1.0,1.0,6.0,24.94756,1,1,1,0,1,1,0,0,0,0,0,0,1,3.0,1.0,1,0,0,1,1.0,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,8.0,I am a certified trainer and So is my mom. We did a lot of our own research but I also talked with a behaviorist about Baloo but never did a consultation. We use our local vet for any medications I want to try,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,"Calming cap! It is a life saver for public areas and vet visits, thunder shirt",1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Once,0.0,2.0,,3 or so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1.0,3.0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,Behavior adjustment training in specific,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,,5.0,6.0,,,,3.0,,,,,1.0,99,55,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,3.0,,4.666666666666667
18,110,Olivia,0.0,,,,1.0,"Jack Russel Terrier, Dachsund mix",4.0,132.0,150.0,2.0,1.0,,4.53592,1,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,0.0,1.0,1.0,1.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,7.0,7.0,7.0,,,,,,102,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,7.0
19,111,Penny,0.0,,,,1.0,Flat coat retriever,4.0,24.0,,2.0,1.0,,24.94756,1,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,2.0,0,0,0,0,0,,1.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5.0,,,4.0,,,103,55lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,4.5
20,112,Indie,0.0,,,,0.0,,4.0,12.0,72.0,2.0,1.0,,11.3398,1,0,0,0,0,1,1,0,0,0,0,0,0,,1.0,1,1,0,2,0.0,0,0,0,0,0,0,,0.0,1.0,1.0,0.0,KPA-CTP,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1.0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,L-Theanine,20,1,0.0,3.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0,,,,,10,1,1.0,,,,,,,,,,,,,,,,,,,100,1,0.0,3.0,,,3,1.0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1.0,2.0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,,6.0,6.0,6.0,,4.0,4.0,6.0,,,,,1.0,104,25,20.0,,,,,,,,5.0,10.0,,,1.0,,,,,,,,1.0,1.0,,,1.763699536147022,,,,,,,,0.4409248840367555,0.881849768073511,,,6.0,,6.0,4.666666666666667,,5.333333333333333
21,113,Ruby,0.0,,,,0.0,,1.0,,24.0,2.0,1.0,,21.318824,1,1,1,0,0,0,0,0,0,0,0,0,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,0.0,1.0,1.0,2.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,6.0,5.0,,,,,,,,,,105,47lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,5.5
22,116,Tallulah,1.0,1.0,3.0,,,,1.0,42.0,120.0,2.0,1.0,42.0,27.215519999999998,1,1,1,0,1,0,0,0,0,1,1,0,1,3.0,1.0,1,1,1,3,0.0,0,0,0,0,0,0,,0.0,1.0,1.0,2.0,,0.0,1.0,1.0,0,0,0,0,0,,8.0,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,,4.0,4.0,6.0,6.0,,,,,1.0,108,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.333333333333333,,5.0
23,122,Keebler,1.0,1.0,64.0,,,,4.0,24.0,60.0,1.0,1.0,,5.443104,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,0,0,1,0,0,,3.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,,7.0,6.0,6.0,,,6.0,,,,,,113,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.5,6.0,,6.25
24,123,Bear,1.0,1.0,92.0,,,,,36.0,84.0,1.0,1.0,,36.28736,1,1,0,0,0,0,0,0,1,0,0,1,1,2.0,1.0,1,0,1,2,0.0,0,0,0,0,0,0,,,,,,,1.0,2.0,1.0,0,0,0,1,0,,7.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,"gabapentin, clonidine",1,0,0,0,0,0,1,0,0,1,0,0,1,gabapentin,60,1,0.0,3.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,2,0.0,3.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,2,0.0,3.0,,,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6.0,,,,,,5.0,,,,,,114,80,60.0,,,,,,400.0,,,,,,1.0,,,,,,2.0,,,,,,1.653468315137833,,,,,,11.023122100918888,,,,,,6.0,,,5.0,,5.5
25,124,Trent,0.0,,,,1.0,"Labrador Retriever, beagle and other.  But you'd be surprised at his looks and behavior.",4.0,,60.0,1.0,1.0,60.0,18.14368,1,1,0,0,1,1,0,1,0,0,0,1,1,3.0,1.0,1,0,0,1,0.0,0,0,0,0,0,0,,0.0,,0.0,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,,20mg,once,0.0,3.0,,,"he's still taking it.  It said ""as needed"" and he needs it daily.  I've not tried to wean him off it.  Your survey doesn't let me tell you that unless I check ""no"" for ""when necessary"".  I've deemed it necessary for this long.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.5mg 1 or 2 pills,twice a day,0.0,3.0,,,"It does say ""when necessary"" but this option would not pop up if I'd said ""yes"".  He's taken as long as I've had him, which I think has been 2 years.  I just recently weaned him off it last month.  So again, on the next page wehre you ask ""was behavior mod recommended?"" the answer is NO.  I DECIDED MYSELF to do that.  I KNEW he needed that.  You don't allow that the owner made any decisions and you assume that everything is recommended by others.  So I will answer those training questions from the point of view that I am the one doing the recommending.",,,,,,,,"1 to 1.5 tablets twice a day, 10mg per tablet","once now and then, usually at bedtime.  I've since learned that it's an awful drug to use.",1.0,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,"These were not ""Recommended"".  I did these myself.  The place I took him initially was useless.  They kept him isolated, said he'd never be able to be around other dogs or cats, they said  he could never have objects taken from him.  They said he did not like people and was content to be on his own.  NONE OF THAT WAS TRUE!!  I took him home and helped him myself.   Your questions assume that I took someone else's advice.  I took my own.  I used calming meds and positive  training to teach him to settle in the crate, to accept the other dogs in the household,  to be calm with the cat.  In general, I taught him that he didn't have to be anxious around everything in life.  He was safe and he was good.  I DID that, not another trainer who passes herself off as one. I did consult a highly respected behaviorist who was worthless.  She just held food out and said ""yes, he's highly trainable.""  Well, gee, I already knew that.  These people were worthless, and I knew better.  I am now certified myself as a trainer. These questions are answered with ME being the one who gave ME the advice.  Your survey needs to allow for owner input.  And in the above strategies on ""which worked best"", I'd answer DS/CC with help from medication.  The specialist was me, the owner.",1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,,7.0,7.0,6.0,7.0,,6.0,,,,,,1.0,115,40,20.0,,,,,,,,1.0,,10.0,,1.0,,,,,,,,2.0,,1.0,,1.1023122100918887,,,,,,,,0.05511561050459444,,0.5511561050459444,,7.0,7.0,6.5,6.0,,6.6
26,125,Bella,1.0,1.0,92.0,,,,5.0,2.0,126.0,2.0,1.0,24.0,29.48348,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,1,0,1,2,0.0,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,0,0,0,1,0,,7.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,30,1,0.0,3.0,,,5+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1.0,5.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,,,,,,,,7.0,,,,,,116,65,30.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0175189631617434,,,,,,,,,,,,,,,7.0,,7.0
27,126,Barnum,1.0,1.0,47.0,,,,5.0,2.125,84.0,1.0,1.0,16.0,31.297848,1,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,,,,,,,,6.0,7.0,,,,1.0,117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,,6.5
